type_comments,workset,BTZ_Description_06,keynote,mark,comments,uniformat_description,macro_group,BTZ_Description_07,category_name,BTZ_Description_12,structural_usage,BTZ_Description,BTZ_Description_04,type_name,element_name,level_name,type_mark,BTZ_Description_03,BTZ_Description_08,group_key,BTZ_Description_09,BTZ_Description_01,BTZ_Description_13,element_id,family_name,BTZ_Description_05,BTZ_Description_11,host_category,uniformat_code,BTZ_Description_10,BTZ_Description_02,unique_id,structural_material,type_description
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,216439,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00034d77,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,216871,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00034f27,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_05_V02;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,216885,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00034f35,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;CIR_05_V01;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_05_V02;VUE_01_V01;CIR_02_V01;VUE_07_V03;VUE_08_V02;CIR_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_01_V01;MIX_02_V01;MIX_05_V01;MIX_08_V01;MIX_08_V02;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217018,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00034fba,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217366,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00035116,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217373,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-0003511d,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217715,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00035273,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217782,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352b6,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217789,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352bd,,
,Subproyecto1,,,,VUE_05_V03;CIR_05_V01;VUE_01_V01;CIR_02_V01;CIR_08_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217796,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352c4,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217810,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352d2,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217817,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352d9,,
,Subproyecto1,,,,CIR_05_V03;VUE_05_V01;CIR_01_V01;VUE_02_V01;VUE_08_V02;CIR_08_V01;CIR_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,217824,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000352e0,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,218397,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-0003551d,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V03;VUE_02_V02;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03;SEC_RI_S4_S5,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,218404,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-00035524,,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_01_V01;CIR_02_V0;CIR_02_V01;VUE_02_V02;VUE_02_V03;CIR_05_V01;VUE_05_V02;CIR_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;VUE_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,218620,,,,,,,,d0932b28-fa57-40c6-9d48-17c792b2642e-000355fc,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,218732,,,,,,,,2e46b574-ac1b-4402-a4c9-868be59531cc-0003566c,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,220699,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00035e1b,,
,Subproyecto1,,,,VUE_04_V01;CIR_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221153,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00035fe1,,
,Subproyecto1,,,,VUE_04_V01;CIR_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221160,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00035fe8,,
,Subproyecto1,,,,CIR_04_V01;VUE_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221167,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00035fef,,
,Subproyecto1,,,,CIR_04_V01;VUE_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221309,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-0003607d,,
,Subproyecto1,,,,CIR_04_V01;VUE_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221316,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00036084,,
,Subproyecto1,,,,CIR_04_V01;VUE_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221323,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-0003608b,,
,Subproyecto1,,,,CIR_04_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221434,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-000360fa,,
,Subproyecto1,,,,VUE_04_V01;CIR_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221511,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00036147,,
,Subproyecto1,,,,CIR_04_V01;VUE_03_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221519,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-0003614f,,
,Subproyecto1,,,,CIR_04_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221527,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00036157,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_04_V01;CIR_03_V01;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_04_V01;MIX_08_V01;MIX_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221646,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-000361ce,,
,Subproyecto1,,,,CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_01_V01;CIR_02_V0;CIR_02_V01;VUE_02_V02;VUE_02_V03;CIR_05_V01;VUE_05_V02;CIR_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;VUE_08_V03;S6,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,221831,,,,,,,,bb3a4321-4329-4428-8c24-a4c186128afa-00036287,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,223869,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036a7d,,
,Subproyecto1,,,,PTD_F2_V02,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,223950,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036ace,Plástico,
,Subproyecto1,,,,PTD_F2_V02,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,223951,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036acf,Plástico,
,Subproyecto1,,,,PTD_F2_V02,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,223952,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036ad0,Plástico,
,Subproyecto1,,,,PTD_B4_V04,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,224143,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036b8f,Plástico,
,Subproyecto1,,,,PTD_B4_V04,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,224144,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036b90,Plástico,
,Subproyecto1,,,,PTD_B4_V04,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,224145,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036b91,Plástico,
,Subproyecto1,,,,PTD_B4_V04,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,224146,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036b92,Plástico,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,224537,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036d19,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,224624,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036d70,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,224786,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036e12,,
,Subproyecto1,,,,VUE_07_V01;CIR_07_V01;CIR_08_V01;MIX_07_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,227401,,,,,,,,5ce8dc25-81da-49d9-83e5-de9e82452c13-00037849,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,227902,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037a3e,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228128,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037b20,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228292,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037bc4,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228324,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037be4,,
,Subproyecto1,,,,VUE_01_V03;CIR_02_V03;CIR_05_V02;VUE_08_V02;CIR_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228775,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037da7,,
,Subproyecto1,,,,VUE_01_V03;CIR_02_V03;CIR_05_V02;VUE_08_V02;CIR_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,229144,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037f18,,
,Subproyecto1,,,,VUE_01_V02;VUE_05_V03;CIR_02_V02,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,229643,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-0003810b,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230044,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-0003829c,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230058,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000382aa,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230116,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000382e4,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230258,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00038372,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230355,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000383d3,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230593,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000384c1,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230949,,,,,,,,8d7f2023-b11e-4860-8fb0-0705a189d002-00038625,,
,Subproyecto1,,,,TR_14_BALANZA_OUT_EGRESO;VUE_05_V03;VUE_08_V02,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,233008,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-00038e30,,
,Subproyecto1,,,,CIR_06_V01;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_03_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;VUE_02_V01;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S0_S1,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,235725,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-000398cd,,
,Subproyecto1,,,,CIR_06_V01;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_03_V01;VUE_04_V01;CIR_04_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_02_V04;CIR_02_V05;VUE_05_V01;VUE_05_V02;VUE_02_V01;VUE_02_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_04_V01;MIX_07_V01;MIX_07_V02;MIX_07_V03;S2;SEC_RI_S2_S3,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,236974,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-00039dae,,
